Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 14:56:30.00,IMU,-14.16,-24.41,-1008.79,-0.45,-2.40,2.33,7.05,26.70,-37.35,29.6
2026/04/13 14:56:30.10,IMU,-16.11,-29.79,-1004.39,-1.05,0.99,-1.59,8.55,26.70,-38.40,29.6
2026/04/13 14:56:30.20,IMU,-18.55,-31.74,-1012.70,-4.47,-0.77,-3.64,8.55,25.65,-36.15,29.6
2026/04/13 14:56:30.30,IMU,-17.58,-19.53,-1016.11,-1.44,0.23,1.77,8.85,26.25,-36.45,29.7
2026/04/13 14:56:30.40,IMU,-21.48,-23.93,-992.19,-0.15,0.05,-1.63,6.75,24.90,-36.60,29.3
2026/04/13 14:56:30.50,IMU,-17.58,-31.74,-1011.72,-1.63,0.27,0.94,8.55,26.55,-37.50,29.6
2026/04/13 14:56:30.60,IMU,-20.02,-28.81,-1013.18,-0.89,-1.56,-2.83,7.35,25.05,-37.20,29.6
2026/04/13 14:56:30.70,IMU,-13.67,-35.64,-993.65,-2.06,-2.37,-3.94,8.25,25.95,-37.65,29.8
2026/04/13 14:56:30.80,IMU,-19.53,-30.27,-1016.60,-2.21,-1.40,0.96,7.35,25.35,-36.75,29.6
2026/04/13 14:56:30.90,IMU,-15.63,-25.88,-1008.30,-0.44,0.00,1.94,7.50,25.95,-36.60,29.7
2026/04/13 14:56:31.00,IMU,-10.74,-23.44,-1007.81,-2.57,-0.35,-1.01,7.80,26.40,-38.10,29.7
2026/04/13 14:56:31.10,IMU,-0.49,-32.71,-1002.93,0.06,0.05,0.64,8.10,27.30,-38.25,29.6
2026/04/13 14:56:31.21,IMU,-3.42,-31.74,-1013.18,-1.40,-1.89,-0.02,8.85,26.25,-35.70,29.6
2026/04/13 14:56:31.31,IMU,-13.67,-23.93,-1008.30,0.17,-0.15,1.02,7.35,26.55,-36.75,29.6
2026/04/13 14:56:31.41,IMU,-17.58,-34.18,-1005.37,-2.09,-1.34,-0.12,7.50,25.65,-36.60,29.8
2026/04/13 14:56:31.51,IMU,-14.16,-15.63,-1001.46,-1.83,-1.78,1.89,7.35,26.55,-37.50,29.6
2026/04/13 14:56:31.61,IMU,-19.04,-34.18,-1003.91,-1.52,1.00,1.00,8.10,25.35,-36.45,29.7
2026/04/13 14:56:31.71,IMU,-20.02,-25.88,-1010.25,-0.86,-0.62,2.19,7.50,26.40,-38.40,29.5
2026/04/13 14:56:31.81,IMU,-25.39,-14.16,-1013.67,-0.06,-2.44,-1.85,7.65,26.25,-36.75,29.8
2026/04/13 14:56:31.91,IMU,-15.14,-28.81,-1020.02,-1.64,0.35,1.76,9.00,26.40,-36.90,29.8
2026/04/13 14:56:32.01,IMU,-10.74,-23.44,-1002.44,-1.37,-1.92,-0.11,6.90,25.35,-36.75,29.6
2026/04/13 14:56:32.11,IMU,-16.60,-32.23,-1011.23,-0.82,-2.22,-1.25,8.40,25.80,-38.55,29.6
2026/04/13 14:56:32.21,IMU,-9.77,-21.48,-1003.91,-1.40,-1.17,-2.66,6.75,26.40,-38.10,29.6
2026/04/13 14:56:32.31,IMU,-14.65,-32.23,-1000.49,-1.21,0.26,-0.20,7.80,24.45,-36.90,29.9
2026/04/13 14:56:32.41,IMU,-17.09,-24.41,-992.19,-2.82,0.56,-4.15,9.00,25.95,-36.90,29.6
2026/04/13 14:56:32.51,IMU,-7.81,-32.23,-1004.39,-1.65,0.40,1.79,7.65,25.80,-36.75,29.8
2026/04/13 14:56:32.61,IMU,-23.44,-37.11,-1008.79,-1.11,0.06,-0.53,8.40,26.55,-37.50,29.6
2026/04/13 14:56:32.71,IMU,-11.23,-41.02,-1021.97,0.54,-4.27,0.82,8.55,25.65,-36.90,29.7
2026/04/13 14:56:32.81,IMU,-12.70,-35.16,-1015.63,-2.50,-1.75,-2.59,6.75,26.40,-37.35,29.7
2026/04/13 14:56:32.91,IMU,-5.37,-31.25,-1016.60,-1.44,-0.69,-2.51,7.80,25.65,-36.90,29.7
2026/04/13 14:56:33.01,IMU,-8.79,-23.44,-1005.37,-1.97,0.55,-2.00,8.10,25.05,-37.95,29.5
2026/04/13 14:56:33.11,IMU,0.00,-27.83,-1009.77,-1.86,-3.16,1.60,8.10,24.30,-37.20,29.7
2026/04/13 14:56:33.21,IMU,-19.04,-35.16,-1004.88,-2.32,-1.44,-1.65,8.10,25.35,-37.50,29.8
2026/04/13 14:56:33.31,IMU,-17.58,-21.48,-1012.21,-0.50,-1.53,1.57,9.75,25.95,-35.55,29.6
2026/04/13 14:56:33.41,IMU,-21.97,-20.51,-1001.95,-3.53,0.34,-0.27,8.25,25.65,-36.60,29.6
2026/04/13 14:56:33.51,IMU,-15.63,-28.32,-1000.49,-1.49,-0.64,-0.01,7.65,25.80,-37.20,29.5
2026/04/13 14:56:33.61,IMU,-14.65,-32.71,-1008.30,-2.54,1.01,1.19,7.50,26.70,-38.40,29.6
2026/04/13 14:56:33.71,IMU,-17.09,-26.37,-1007.32,-0.94,-1.76,-0.27,7.50,26.40,-36.90,29.2
2026/04/13 14:56:33.81,IMU,-15.63,-29.30,-1000.00,-0.66,-0.64,1.03,6.30,25.95,-37.35,29.5
